activation,position,zone,item,sentence_no,word,retrieve_wh,reanalysis,agreeing_actions,matching_fs,fan_size,record_RTs
12.28239522971683,21,628,1,25,man,None,no,3.0,9.333333333333332,16981.11132445141,yes
8.357065063285575,22,629,1,25,than,None,no,2.0,14.0,10514.714285714286,yes
11.337843621031203,23,630,1,25,the,None,no,3.0,9.0,16658.222222222223,yes
6.787843473621893,24,631,1,25,first,None,yes,2.0,11.5,12504.869565217392,yes
10.732629864759264,24,631,1,25,",",None,no,3.0,9.0,16265.666666666666,no
7.018355695196173,25,632,1,25,was,None,no,2.0,12.5,12064.8,yes
6.754232383876958,26,633,1,25,able,None,yes,2.0,11.5,13165.793372319687,yes
13.418196026914961,27,634,1,25,to,None,no,3.0,10.333333333333334,11089.258064516129,yes
12.14325611310207,28,635,1,25,pick,None,no,3.0,9.333333333333334,15234.214285714284,yes
13.326488484070257,29,636,1,25,up,None,no,3.0,9.833333333333334,14375.95411764706,yes
16.59216411081835,30,637,1,25,the,None,no,3.0,12.333333333333334,11740.054054054053,yes
13.787346434812054,31,638,1,25,boar,None,yes,4.285714285714286,12.619047619047622,19762.342231780443,yes
16.424912912324952,31,638,1,25,'s,None,no,5.5,12.166666666666666,25032.357517482516,no
15.669087223638595,32,639,1,25,head,None,yes,3.0,11.333333333333334,12908.647058823528,yes
12.261549328606689,33,640,1,25,and,None,no,7.0,10.0,34644.4,yes
11.550600694034433,34,641,1,25,carry,None,no,3.0,9.333333333333334,15772.285714285714,yes
7.534034221992329,35,642,1,25,it,None,no,9.0,14.824675324675324,49383.568181818184,yes
14.08105886445261,36,643,1,25,through,None,no,3.0,10.666666666666666,10576.6875,yes
12.387440361082003,37,644,1,25,the,None,no,3.0,9.666666666666666,15231.827586206897,yes
7.114595974254276,38,645,1,25,wood,None,yes,2.0,12.5,11904.08,yes
7.2200400681398476,39,646,1,25,towards,None,no,2.0,12.5,10645.28,yes
9.75974832546579,40,647,1,25,the,None,no,3.0,8.0,18586.75,yes
8.698080750280972,41,648,1,25,prize,None,no,4.666666666666667,12.0,25506.086868686867,yes
15.810477087468083,42,649,1,25,that,None,no,3.0,11.916666666666668,10101.890336134455,yes
14.282276061259031,43,650,1,25,awaited,None,no,3.0,11.0,13408.636363636364,yes
3.425472335009604,1,652,1,26,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,653,1,26,lord,None,no,3.0,8.333333333333334,18421.682142857142,yes
12.458221319088029,3,654,1,26,of,None,no,3.0,10.0,15447.3,yes
12.499356497167131,4,655,1,26,the,None,no,3.0,10.0,15225.0,yes
6.507692522767302,5,656,1,26,manor,None,yes,2.0,12.0,12445.0,yes
9.420977587347192,6,657,1,26,was,None,no,3.0,7.333333333333333,20286.0,yes
11.344555253739166,7,658,1,26,seated,None,yes,3.0,7.222222222222222,18611.81111111111,yes
9.764992336613297,8,659,1,26,in,None,no,5.0,8.0,30643.125,yes
5.427438419073513,9,660,1,26,his,None,no,2.0,10.5,13804.57142857143,yes
4.600698823183766,10,661,1,26,hall,None,yes,2.0,9.0,15518.0,yes
12.295686300259533,11,662,1,26,when,None,no,3.0,9.333333333333334,11428.845849802372,yes
14.540168613256261,12,663,1,26,the,None,no,3.0,11.0,7492.727272727273,yes
11.842270150267915,13,664,1,26,second,None,no,3.0,9.0,5719.444444444444,yes
6.9123851158031995,14,665,1,26,huntsman,None,yes,2.0,12.0,4368.166666666667,yes
6.029655402133669,15,666,1,26,burst,yes,no,2.0,10.0,7208.8,yes
7.53687263755716,16,667,1,26,through,None,no,3.0,6.0,23178.333333333332,yes
8.403489267677568,17,668,1,26,the,None,no,3.0,7.0,20609.0,yes
9.93071683727273,18,669,1,26,door,None,yes,2.4545454545454546,12.84848484848485,11923.831580876275,yes
8.30864214565047,19,670,1,26,and,None,no,6.0,7.0,41168.57142857143,yes
8.726301341120472,20,671,1,26,began,None,yes,3.0,7.333333333333333,19887.954545454548,yes
13.678645772966707,21,672,1,26,to,None,no,3.0,10.333333333333334,14125.645161290322,yes
8.286779065405604,22,673,1,26,spin,None,no,14.0,12.214285714285714,75259.33333333334,yes
10.042980629409836,23,674,1,26,a,None,no,3.0,8.0,17674.75,yes
3.5672579814001315,1,676,1,27,``,None,no,2.0,7.0,14669.42857142857,no
8.197780511387396,1,676,1,27,the,None,no,2.5,9.666666666666668,14825.541818181817,yes
12.961483622400419,2,677,1,27,woes,None,no,3.0,10.333333333333334,14576.683333333334,yes
15.508218813275628,3,678,1,27,of,None,no,3.0,12.0,12680.75,yes
8.664008421685221,4,679,1,27,bradford,None,yes,3.0,12.0,15946.666666666666,yes
12.599835558661148,5,680,1,27,are,None,no,3.0,9.0,15894.333333333334,yes
3.5672579814001315,1,684,1,29,``,None,no,2.0,7.0,14669.42857142857,no
8.959104285842143,1,684,1,29,with,None,no,3.0,7.333333333333333,19300.090909090908,yes
6.635893408503037,2,685,1,29,my,None,no,2.0,12.0,11802.5,yes
8.271157277074176,3,686,1,29,own,None,no,3.0,7.0,20273.714285714286,yes
11.044254371567776,4,687,1,29,hand,None,no,2.6666666666666665,11.111111111111109,13968.780457618253,yes
14.609789233698345,5,688,1,29,i,None,no,2.5,15.666666666666668,9624.683310533515,yes
8.85712502555114,6,689,1,29,have,None,no,2.0,16.0,9146.125,yes
7.6284615463662915,7,690,1,29,slain,None,no,10.0,7.7,66242.85714285714,yes
8.368935901266399,8,691,1,29,the,None,no,3.0,6.666666666666667,21230.7,yes
3.497107407244622,1,693,1,30,and,None,no,2.0,7.0,14877.42857142857,yes
8.63146270968618,1,693,1,30,",",None,no,3.0,7.333333333333333,19533.0,no
11.354447519955478,2,694,1,30,with,None,no,3.0,9.333333333333334,15671.464285714284,yes
7.105933274711747,3,695,1,30,that,None,yes,3.0,10.666666666666666,18068.625,yes
12.547638137996593,3,695,1,30,",",None,no,3.0,10.333333333333334,14623.838709677419,no
7.988573381089422,4,696,1,30,at,None,no,2.0,15.0,10201.8,yes
10.597004799682093,5,697,1,30,the,None,no,3.0,9.0,16822.222222222223,yes
7.815142706896656,6,698,1,30,feet,None,no,2.0,17.666666666666668,10757.69696969697,yes
13.628705207605595,7,699,1,30,of,None,no,3.0,11.0,14212.363636363636,yes
10.20209072489227,8,700,1,30,his,None,no,3.0,7.666666666666667,18718.82608695652,yes
11.807311432578897,9,701,1,30,lord,None,yes,3.2142857142857144,12.452380952380953,16015.471330118535,yes
6.192195645088796,10,702,1,30,he,None,no,2.0,12.0,12415.833333333334,yes
10.979316359713263,11,703,1,30,dropped,None,no,3.0,8.666666666666666,17121.346153846156,yes
8.511101285308388,12,704,1,30,the,None,no,5.0,7.0,33951.42857142857,yes
5.513417366937331,13,705,1,30,boar,None,no,2.0,10.5,14008.857142857143,yes
12.898380088950308,13,705,1,30,'s,None,no,3.0,10.0,15734.347159090908,no
12.469647800081798,14,706,1,30,enormous,None,no,3.0,9.0,16070.333333333334,yes
3.5672579814001315,1,708,1,31,``,None,no,2.0,7.0,14669.42857142857,no
8.3472959149179,1,708,1,31,then,None,no,2.0,17.166666666666668,9775.066532258064,yes
16.750017864872774,2,709,1,31,you,None,no,3.0,12.833333333333334,11551.293775649794,yes
12.756250363227077,3,710,1,31,will,None,no,3.0,10.0,14302.2,yes
10.671739603959697,4,711,1,31,be,None,no,3.0,8.333333333333334,16727.64,yes
10.410527409291614,5,712,1,31,rewarded,None,yes,2.6666666666666665,11.333333333333334,13291.611111111111,yes
11.273166937376462,5,712,1,31,",",None,no,3.0,9.0,15868.666666666666,no
9.55512034083179,6,713,1,31,as,None,no,3.0,8.0,17769.375,yes
10.448759509533838,7,714,1,31,i,None,no,3.0,8.5,17249.62857142857,yes
3.5672579814001315,1,716,1,32,``,None,no,2.0,7.0,14669.42857142857,no
6.221840971211977,1,716,1,32,but,None,no,2.0,11.5,12117.826086956522,yes
5.653524125503857,2,717,1,32,first,None,yes,2.0,18.0,10463.333333333334,yes
13.842997046506563,2,717,1,32,",",None,yes,3.0,11.0,13329.818181818182,no
11.655031103649133,3,718,1,32,let,None,no,3.0,9.333333333333334,15466.071428571428,yes
12.098781859574657,4,719,1,32,me,None,no,2.5,13.166666666666668,11075.511583011583,yes
13.104484869069612,5,720,1,32,examine,None,no,3.0,10.0,14257.9,yes
6.74388133653419,6,721,1,32,the,None,no,2.0,12.0,11854.25,yes
10.686100184056489,7,722,1,32,head,None,no,5.666666666666667,10.111111111111112,33440.081720430106,yes
13.156635847931796,8,723,1,32,of,None,no,5.0,10.0,25271.0,yes
10.0855111686443,9,724,1,32,this,None,no,8.0,10.125,43889.77777777778,yes
6.689898751464911,10,725,1,32,monster,None,yes,2.0,12.0,12252.166666666666,yes
13.171389360898853,10,725,1,32,",",None,no,3.0,10.0,5094.9,no
10.42939351484626,10,725,1,32,'',None,no,3.0,8.0,6004.875,no
10.347230441050412,11,726,1,32,said,None,yes,4.5,7.0,6684.214285714285,yes
9.793216381857862,12,727,1,32,the,yes,no,3.0,7.333333333333333,21025.227272727272,yes
10.888805878126986,13,728,1,32,lord,None,no,2.6666666666666665,13.055555555555555,15347.903940886701,yes
12.797203709794102,14,729,1,32,of,None,no,3.0,9.333333333333334,17322.75,yes
11.241818482773528,15,730,1,32,the,None,no,4.0,9.0,22468.0,yes
3.4409733244435223,1,732,1,33,to,None,no,2.0,7.0,14785.857142857143,yes
8.216368624643781,2,733,1,33,not,None,no,3.0,7.0,20129.14285714286,yes
7.923955897503258,3,734,1,33,examine,None,no,3.0,6.666666666666667,20906.85,yes
8.193852081373683,4,735,1,33,the,None,no,3.0,7.0,20286.85714285714,yes
9.94575629929334,5,736,1,33,head,None,no,7.0,10.933333333333332,39060.875,yes
13.117646898848388,6,737,1,33,in,None,no,3.0,10.333333333333334,14645.612903225805,yes
11.30341725276241,7,738,1,33,advance,None,yes,2.5,13.5,12526.5,yes
9.252529836653219,8,739,1,33,had,None,no,4.0,7.0,28335.428571428572,yes
8.303617036838368,9,740,1,33,not,None,no,9.0,6.0,69724.5,yes
9.149432780027137,10,741,1,33,been,None,no,3.0,5.666666666666667,25014.176470588234,yes
6.357287249653174,11,742,1,33,very,None,no,1.5,18.25,8392.434169278997,yes
9.624578059803104,12,743,1,33,clever,None,no,2.3333333333333335,11.166666666666666,13026.154456654456,yes
7.603115179150969,13,744,1,33,on,None,no,2.0,13.0,11368.615384615385,yes
10.064121076906792,14,745,1,33,the,None,no,3.0,8.333333333333334,17635.8,yes
10.291495425193652,15,746,1,33,part,None,yes,2.5714285714285716,11.904761904761903,13782.450145196419,yes
11.732119378188674,16,747,1,33,of,None,no,3.0,9.0,16337.0,yes
13.385124083067186,17,748,1,33,the,None,no,3.0,10.333333333333334,14798.419354838708,yes
5.0954702576589055,1,750,1,34,right,None,no,3.0,4.333333333333333,23742.46153846154,yes
8.883145145883969,2,751,1,34,away,None,no,2.3333333333333335,11.0,12637.470158730159,yes
12.084432765875858,2,751,1,34,",",None,no,3.0,10.0,14832.9,no
12.076233095922369,3,752,1,34,the,None,no,3.0,10.0,15065.1,yes
11.473872613255327,4,753,1,34,lord,None,no,2.6666666666666665,11.666666666666666,13270.954545454544,yes
7.275487834303296,5,754,1,34,noticed,None,no,2.0,14.0,11035.285714285714,yes
10.030028408328786,6,755,1,34,the,None,no,3.0,8.0,6421.125,yes
6.963198128670394,7,756,1,34,tongue,None,no,2.0,16.444444444444446,12354.430952380952,yes
11.687292491917184,8,757,1,34,of,None,no,3.0,9.0,16708.777777777777,yes
10.932133583950217,9,758,1,34,the,None,no,3.0,9.0,17178.333333333332,yes
6.507692522767302,10,759,1,34,boar,None,yes,2.0,12.0,12445.0,yes
8.60925825471204,11,760,1,34,was,None,no,3.0,6.666666666666667,21879.899999999998,yes
10.143613817642365,12,761,1,34,missing,None,yes,5.111111111111111,12.467592592592593,28640.335138827893,yes
10.779372290009388,13,762,1,34,and,None,no,3.0,9.0,17115.333333333332,yes
8.674371120921329,14,763,1,34,exclaimed,None,yes,2.3333333333333335,11.333333333333334,12480.820707070707,yes
9.174030207895523,14,763,1,34,",",None,no,3.0,8.0,18799.25,no
10.995836356080753,14,763,1,34,``,None,no,3.0,9.0,16291.666666666666,no
11.182729926668703,15,764,1,34,what,None,no,2.5,12.25,8890.560606060606,yes
11.181408331471392,16,765,1,34,is,None,no,3.0,8.0,17640.75,yes
3.467994492769006,1,767,1,35,a,None,no,2.0,6.5,16321.384615384615,yes
8.996151531845662,2,768,1,35,boar,None,no,2.6666666666666665,9.5,16300.983333333332,yes
12.435279633551296,3,769,1,35,with,None,no,12.0,10.0,61598.4,yes
6.585708431354543,4,770,1,35,no,None,no,2.0,12.0,12143.833333333334,yes
6.262408722370382,1,772,1,36,he,None,no,2.0,11.666666666666668,11944.720000000001,yes
3.8330799916654485,2,773,1,36,looked,None,no,1.0,27.0,5351.0,yes
10.986837813387165,3,774,1,36,at,None,no,3.0,8.333333333333334,17788.68,yes
9.812167903357166,4,775,1,36,the,None,no,3.0,7.333333333333333,20143.636363636364,yes
10.81736666312894,5,776,1,36,huntsman,None,yes,2.4285714285714284,13.904761904761907,12987.007118642008,yes
9.587649382568294,5,776,1,36,",",None,yes,2.75,12.666666666666666,14798.0234375,no
3.5672579814001315,1,778,1,37,``,None,no,2.0,7.0,14669.42857142857,no
10.17574788663963,1,778,1,37,how,None,yes,2.5,10.916666666666668,11109.462131837307,yes
7.060123682096747,2,779,1,37,come,None,no,16.0,8.75,105442.28571428571,yes
9.616279728819126,3,780,1,37,this,None,no,3.0,7.666666666666667,18532.695652173912,yes
8.593546887209916,4,781,1,37,creature,None,yes,2.3,15.616666666666665,11392.683579396447,yes
8.963625774404118,5,782,1,37,has,None,no,3.0,7.0,20204.0,yes
7.761880814251145,6,783,1,37,no,None,no,3.0,6.333333333333333,12202.263157894737,yes
1.963906650026129,1,787,1,39,all,None,no,1.0,15.0,7066.4,yes
8.861598413725263,2,788,1,39,eyes,None,no,4.333333333333333,10.200000000000001,25823.291666666668,yes
10.650415472788506,3,789,1,39,were,None,no,3.0,8.0,18868.875,yes
9.984232615494301,4,790,1,39,on,None,no,3.0,8.0,17895.0,yes
9.258607605657566,5,791,1,39,the,None,no,3.0,7.0,21354.0,yes
3.425472335009604,1,793,1,40,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,794,1,40,huntsman,None,no,3.0,8.333333333333334,18421.682142857142,yes
12.804283840191644,3,795,1,40,questioned,None,yes,3.0,10.0,13943.666666666666,yes
10.46416674335871,4,796,1,40,by,None,no,3.0,8.333333333333334,13571.279999999999,yes
8.574668346251041,5,797,1,40,the,None,no,3.0,7.0,20600.571428571428,yes
9.1359044387596,6,798,1,40,lord,None,yes,13.0,12.580645161290322,73015.47306397307,yes
9.498843415276355,7,799,1,40,replied,None,yes,4.0,13.6,18597.222222222223,yes
10.302000008837656,7,799,1,40,",",None,no,3.0,8.333333333333334,17344.44,no
9.182544619977985,7,799,1,40,``,None,no,3.0,7.0,20130.85714285714,no
13.352586664909785,8,800,1,40,i,None,no,3.0,10.5,14310.0,yes
14.780998470733234,9,801,1,40,can,None,no,3.0,11.333333333333334,12762.441176470587,yes
7.424143055504118,9,801,1,40,not,None,no,2.0,13.0,10666.846153846154,no
6.336619382616164,10,802,1,40,say,None,no,2.0,11.0,12533.272727272728,yes
6.127889523567598,10,802,1,40,",",None,yes,2.0,11.0,12671.09090909091,no
10.367238464919161,11,803,1,40,my,None,yes,2.375,15.104166666666668,11874.369364311755,yes
6.262408722370382,1,805,1,41,he,None,no,2.0,11.666666666666668,11944.720000000001,yes
7.942202670732586,2,806,1,41,was,None,no,2.0,13.5,10702.0,yes
11.043398102425206,3,807,1,41,suddenly,None,no,2.5,11.5,12913.477272727272,yes
7.778156581380865,4,808,1,41,realizing,None,no,2.0,12.5,11530.56,yes
3.71515962692238,5,809,1,41,his,None,no,7.0,15.0,48259.0,yes
6.319081552392657,6,810,1,41,tricky,None,no,3.0,5.333333333333333,26233.6875,yes
7.5367484727474165,7,811,1,41,situation,None,no,2.75,11.041666666666668,18280.646336553946,yes
8.55494722667674,8,812,1,41,could,None,no,3.0,7.0,20508.0,yes
4.925504527914561,9,813,1,41,end,None,no,2.0,9.0,12240.777777777777,yes
5.0917738597930455,10,814,1,41,badly,None,no,1.5,15.25,9416.254444444445,yes
9.785060776971818,11,815,1,41,for,None,no,3.0,8.0,17803.25,yes
5.055888438074335,1,817,1,42,through,None,no,3.0,4.333333333333333,23873.538461538465,yes
8.654579149367178,2,818,1,42,the,None,no,3.0,7.333333333333333,19825.772727272728,yes
6.367015379251768,3,819,1,42,door,None,yes,2.0,12.0,12375.166666666666,yes
8.27089667051047,4,820,1,42,at,None,no,3.0,7.0,20544.285714285714,yes
9.701720655876322,5,821,1,42,this,None,no,3.0,8.0,18104.25,yes
11.062225682189574,6,822,1,42,moment,None,yes,2.6666666666666665,11.833333333333334,14215.641414141415,yes
11.065726421210146,6,822,1,42,",",None,no,3.0,9.333333333333334,16175.892857142857,no
10.261401677610815,7,823,1,42,the,None,no,3.0,8.666666666666666,17349.23076923077,yes
9.889821654888795,8,824,1,42,first,None,no,3.0,8.333333333333334,17708.399999999998,yes
9.454269089079817,9,825,1,42,huntsman,None,yes,3.0,8.0,18318.0,yes
3.5672579814001315,1,827,1,43,``,None,no,2.0,7.0,14669.42857142857,no
8.197780511387396,1,827,1,43,the,None,no,2.5,9.666666666666668,14825.541818181817,yes
12.961483622400419,2,828,1,43,woes,None,no,3.0,10.333333333333334,14576.683333333334,yes
15.508218813275628,3,829,1,43,of,None,no,3.0,12.0,12680.75,yes
8.664008421685221,4,830,1,43,bradford,None,yes,3.0,12.0,15946.666666666666,yes
12.599835558661148,5,831,1,43,are,None,no,3.0,9.0,15894.333333333334,yes
3.5672579814001315,1,835,1,45,``,None,no,2.0,7.0,14669.42857142857,no
11.364308480436971,1,835,1,45,i,None,no,3.0,8.833333333333334,16385.26099706745,yes
5.244579444136381,2,836,1,45,have,None,no,1.0,35.0,4112.0,yes
7.663893558738186,3,837,1,45,slain,None,no,2.0,13.5,10343.555555555555,yes
8.368935901266399,4,838,1,45,the,None,no,3.0,6.666666666666667,21230.7,yes
10.593721190498558,5,839,1,45,boar,None,yes,2.6666666666666665,10.777777777777779,14405.478354978355,yes
9.076473448373124,6,840,1,45,the,None,no,3.0,7.333333333333333,7378.227272727273,yes
11.561886975489788,7,841,1,45,people,None,no,13.0,9.851851851851853,27760.881385281387,yes
12.918631793082586,8,842,1,45,of,None,no,3.0,9.666666666666666,5645.896551724139,yes
11.670911439405844,9,843,1,45,bradford,None,no,2.5,12.75,4388.5144831699845,yes
1.963906650026129,1,845,1,46,all,None,no,1.0,15.0,7066.4,yes
8.861598413725263,2,846,1,46,eyes,None,no,4.333333333333333,10.200000000000001,25823.291666666668,yes
9.710833733479802,3,847,1,46,turned,None,no,3.0,8.0,18430.875,yes
11.20586417837401,4,848,1,46,to,None,no,3.0,8.333333333333334,17535.48,yes
9.3587135616799,5,849,1,46,the,None,no,3.0,7.333333333333333,19847.863636363636,yes
6.506733145225608,6,850,1,46,man,None,yes,2.0,12.0,12240.083333333334,yes
15.975439623389857,7,851,1,46,who,None,no,2.75,14.416666666666668,8633.782714347,yes
18.40718978431364,8,852,1,46,now,None,no,3.0,13.5,10843.05,yes
11.38027584979336,9,853,1,46,stood,None,no,5.0,13.2,22712.727272727276,yes
9.164162303096191,10,854,1,46,in,None,no,3.0,7.666666666666667,18958.043478260868,yes
9.297054288198677,11,855,1,46,the,None,no,3.0,7.666666666666667,19642.82608695652,yes
3.5672579814001315,1,857,1,47,``,None,no,2.0,7.0,14669.42857142857,no
8.197780511387396,1,857,1,47,the,None,no,2.5,9.666666666666668,14825.541818181817,yes
12.952892615741982,2,858,1,47,reward,None,no,3.0,10.333333333333334,14802.194444444443,yes
13.727078849481703,3,859,1,47,is,None,no,3.0,10.0,15131.4,yes
7.565885558591158,4,860,1,47,already,None,yes,1.75,16.5,8996.136243386243,yes
6.18133269169173,5,861,1,47,given,None,yes,2.0,10.0,13929.1,yes
13.817760169871411,5,861,1,47,",",None,no,3.0,9.333333333333334,5405.035714285714,no
11.06918109368147,5,861,1,47,'',None,no,3.0,7.333333333333333,6482.318181818182,no
8.669780276804948,6,862,1,47,said,None,yes,4.0,8.75,5395.714285714285,yes
9.793216381857862,7,863,1,47,the,yes,no,3.0,7.333333333333333,21025.227272727272,yes
10.888805878126986,8,864,1,47,lord,None,no,2.6666666666666665,13.055555555555555,15347.903940886701,yes
12.797203709794102,9,865,1,47,of,None,no,3.0,9.333333333333334,17322.75,yes
11.241818482773528,10,866,1,47,the,None,no,4.0,9.0,22468.0,yes
3.5672579814001315,1,868,1,48,``,None,no,2.0,7.0,14669.42857142857,no
8.197780511387396,1,868,1,48,the,None,no,2.5,9.666666666666668,14825.541818181817,yes
12.994295114713301,2,869,1,48,man,None,yes,3.0,10.333333333333334,14762.394444444444,yes
10.141992775605418,3,870,1,48,here,None,no,2.5,12.75,13026.556385281385,yes
13.776019768288794,4,871,1,48,has,None,no,3.0,10.0,15131.4,yes
9.947646489326273,5,872,1,48,brought,None,no,3.0,6.666666666666667,21255.149999999998,yes
8.94346052642415,6,873,1,48,to,None,no,3.0,6.666666666666667,20627.85,yes
8.63772142433664,7,874,1,48,me,None,yes,3.0,7.0,19752.85714285714,yes
10.031252991468186,8,875,1,48,the,None,no,3.0,7.666666666666667,18481.695652173912,yes
7.119133049579358,9,876,1,48,boar,None,yes,1.6666666666666667,18.333333333333332,8685.650089605735,yes
13.21285779002805,9,876,1,48,'s,None,no,3.0,10.083333333333334,15178.705370234604,no
3.5672579814001315,1,878,1,49,``,None,no,2.0,7.0,14669.42857142857,no
8.3472959149179,1,878,1,49,then,None,no,2.0,17.166666666666668,9775.066532258064,yes
10.482223825189784,2,879,1,49,where,None,yes,2.0,22.166666666666668,7900.260135135135,yes
16.061920452434553,3,880,1,49,is,None,yes,3.0,11.333333333333334,4203.529411764705,yes
4.535419213215136,4,881,1,49,its,yes,no,2.0,7.5,18368.0,yes
3.425472335009604,1,883,1,50,the,None,no,2.0,6.5,16409.53846153846,yes
2.7809325967686727,2,884,1,50,first,None,no,1.0,21.0,6790.714285714285,yes
9.678894993826285,3,885,1,50,huntsman,None,no,2.75,9.75,16208.844696969696,yes
3.497107407244622,1,887,1,51,and,None,no,2.0,7.0,14877.42857142857,yes
8.63146270968618,1,887,1,51,",",None,no,3.0,7.333333333333333,19533.0,no
11.011002528852936,2,888,1,51,so,None,yes,2.5,12.75,11577.763888888889,yes
9.119897218480647,3,889,1,51,saying,None,yes,3.2,11.6,7280.7694664031615,yes
12.168000828606585,3,889,1,51,",",None,yes,3.0,9.333333333333334,15846.022890818858,no
12.079441318748676,4,890,1,51,he,None,no,3.0,9.833333333333334,15319.00588235294,yes
8.233759612235067,5,891,1,51,drew,None,yes,5.0,13.625,24757.955555555556,yes
8.465808016232824,6,892,1,51,out,None,no,2.0,14.75,9984.070588235294,yes
13.51829783040608,7,893,1,51,the,None,no,3.0,10.333333333333334,14022.870967741934,yes
12.08170703092907,8,894,1,51,boar,None,yes,2.6666666666666665,12.833333333333334,13141.446825396824,yes
15.18408932682894,8,894,1,51,'s,None,no,3.0,11.333333333333334,13574.300112612611,no
11.158627699107097,9,895,1,51,tongue,None,yes,2.0,20.61111111111111,8581.497537878788,yes
14.187832041597934,10,896,1,51,he,None,no,3.0,10.5,5074.8317307692305,yes
11.234456939146948,11,897,1,51,had,None,no,6.0,10.5,11883.333333333334,yes
5.894312364683092,12,898,1,51,put,yes,no,3.6666666666666665,12.0,19405.111111111113,yes
10.557017738966557,13,899,1,51,in,None,no,3.0,14.666666666666666,13660.09090909091,yes
6.868991249452438,14,900,1,51,his,None,no,2.0,12.0,9175.083333333334,yes
12.675496201386572,15,901,1,51,hunting,None,yes,3.0526315789473686,11.74561403508772,14714.187262671074,yes
12.548924905488875,16,902,1,51,pouch,None,no,4.15,11.625,21617.50448102055,yes
14.285366834804957,17,903,1,51,and,None,no,3.0,11.666666666666666,13753.285714285716,yes
5.9002581444825015,18,904,1,51,related,None,no,2.0,11.0,13374.545454545454,yes
10.44724816485525,19,905,1,51,how,None,no,3.0,8.166666666666668,14446.071428571428,yes
14.590028150188804,20,906,1,51,he,None,no,3.0,10.666666666666668,6004.028528528528,yes
13.193869518581234,21,907,1,51,had,None,yes,4.0,10.0,7096.0,yes
5.441411970440727,22,908,1,51,ambushed,yes,no,2.0,8.5,15419.764705882353,yes
7.9044570663864375,23,909,1,51,the,None,no,3.0,7.0,21063.0,yes
11.737044175867,24,910,1,51,creature,None,yes,5.529411764705882,10.766274509803921,32212.68583060636,yes
9.731897958957298,25,911,1,51,in,None,no,3.0,8.0,18564.75,yes
10.992297507728903,26,912,1,51,the,None,no,3.0,9.0,17152.0,yes
10.904883469216555,27,913,1,51,wood,None,yes,2.6666666666666665,11.833333333333334,14449.625,yes
7.953843206713866,28,914,1,51,and,None,no,3.0,7.0,21094.571428571428,yes
9.291855178165068,29,915,1,51,cut,None,no,3.0,8.0,19317.125,yes
9.239000294952927,30,916,1,51,out,None,no,2.5,11.833333333333334,14200.209239130434,yes
8.167938152048897,31,917,1,51,its,None,no,2.0,14.5,9916.206896551725,yes
9.658625041850739,32,918,1,51,tongue,None,yes,3.0,7.666666666666667,18706.695652173912,yes
7.805499389455079,33,919,1,51,as,None,no,2.0,13.5,10662.444444444445,yes
6.014165879564024,34,920,1,51,proof,None,no,2.0,10.5,13412.285714285714,yes
11.851052538112135,35,921,1,51,of,None,no,3.0,9.0,16123.0,yes
6.771699116601087,36,922,1,51,his,None,no,2.0,12.0,11979.25,yes
4.349177297643143,1,924,1,52,listening,None,no,3.0,4.0,25873.5,yes
8.312633603396694,2,925,1,52,to,None,no,3.0,7.0,20036.571428571428,yes
10.821162735600705,3,926,1,52,the,None,no,3.0,9.0,16243.666666666666,yes
6.860399901673494,4,927,1,52,tale,None,yes,1.75,17.625,9128.443329850226,yes
10.889876317355453,4,927,1,52,",",None,no,3.0,9.0,16235.666666666666,no
8.565610929711912,5,928,1,52,the,None,no,2.0,15.5,9697.161290322581,yes
13.031969851703682,6,929,1,52,lord,None,no,8.666666666666666,12.233333333333334,41680.04273504274,yes
13.729713974194553,7,930,1,52,of,None,no,3.0,11.0,14110.818181818182,yes
12.510555427067555,8,931,1,52,the,None,no,3.0,10.0,15344.4,yes
6.507692522767302,9,932,1,52,manor,None,yes,2.0,12.0,12445.0,yes
7.386256087496709,10,933,1,52,tried,None,yes,2.0,13.0,10523.153846153846,yes
13.190289758499542,11,934,1,52,to,None,no,4.0,10.0,19403.6,yes
7.511764824734483,12,935,1,52,discern,None,no,4.0,13.5,21503.11111111111,yes
14.368734826335038,13,936,1,52,which,None,yes,4.0,10.75,13698.83685064935,yes
6.278458350357107,14,937,1,52,huntsman,None,no,1.6666666666666667,16.666666666666668,3263.625615763547,yes
10.60894021658833,15,938,1,52,was,None,yes,2.6666666666666665,10.333333333333334,3893.608585858586,yes
9.268022787795353,16,939,1,52,telling,None,no,3.0,7.333333333333333,6519.954545454546,yes
11.305208687838489,17,940,1,52,him,yes,yes,2.857142857142857,11.865079365079364,13993.405488552706,yes
6.1019574200976,18,941,1,52,the,None,no,2.0,10.0,4733.5,yes
11.354318821653319,19,942,1,52,truth,None,yes,3.1052631578947367,11.144736842105264,6149.749093349462,yes
10.018818847061906,20,943,1,52,and,None,no,3.0,7.666666666666667,5588.869565217391,yes
7.646875266633427,21,944,1,52,what,None,no,2.0,13.25,3417.7723214285716,yes
14.48138509568345,22,945,1,52,the,None,no,3.0,11.0,4806.0,yes
7.686308600962296,23,946,1,52,two,None,no,2.0,13.0,3054.5384615384614,yes
